Date,^GSPC,DX-Y.NYB,^N225,^VIX,BZ=F,CL=F,^TNX
2020-01-02,3257.85009765625,96.8499984741211,23204.859375,12.470000267028809,66.25,61.18000030517578,1.881999969482422
2020-01-03,3234.85009765625,96.83999633789062,23204.859375,14.020000457763672,68.5999984741211,63.04999923706055,1.787999987602234
2020-01-04,3234.85009765625,96.83999633789062,23204.859375,14.020000457763672,68.5999984741211,63.04999923706055,1.787999987602234
2020-01-05,3246.280029296875,96.66999816894533,23204.859375,13.850000381469728,68.91000366210938,63.27000045776367,1.8109999895095823
2020-01-06,3246.280029296875,96.66999816894533,23204.859375,13.850000381469728,68.91000366210938,63.27000045776367,1.8109999895095823
2020-01-07,3237.179931640625,96.9800033569336,23575.720703125,13.789999961853027,68.2699966430664,62.70000076293945,1.8270000219345093
2020-01-08,3253.050048828125,97.3000030517578,23204.759765625,13.449999809265137,65.44000244140625,59.61000061035156,1.8739999532699585
2020-01-09,3274.699951171875,97.4499969482422,23739.869140625,12.539999961853027,65.37000274658203,59.560001373291016,1.8580000400543213
2020-01-10,3265.35009765625,97.36000061035156,23850.5703125,12.5600004196167,64.9800033569336,59.040000915527344,1.825000047683716
2020-01-11,3265.35009765625,97.36000061035156,23850.5703125,12.5600004196167,64.9800033569336,59.040000915527344,1.825000047683716
2020-01-12,3288.1298828125,97.3499984741211,23850.5703125,12.31999969482422,64.19999694824219,58.08000183105469,1.8480000495910645
2020-01-13,3288.1298828125,97.3499984741211,24025.169921875,12.31999969482422,64.19999694824219,58.08000183105469,1.8480000495910645
2020-01-14,3283.14990234375,97.37000274658205,24025.169921875,12.390000343322754,64.48999786376953,58.22999954223633,1.8179999589920044
2020-01-15,3289.2900390625,97.2300033569336,23916.580078125,12.420000076293944,64.0,57.810001373291016,1.787999987602234
2020-01-16,3316.81005859375,97.31999969482422,23933.130859375,12.31999969482422,64.62000274658203,58.52000045776367,1.809000015258789
2020-01-17,3329.6201171875,97.61000061035156,24041.259765625,12.100000381469728,64.8499984741211,58.540000915527344,1.8359999656677248
2020-01-18,3329.6201171875,97.61000061035156,24041.259765625,12.100000381469728,64.8499984741211,58.540000915527344,1.8359999656677248
2020-01-19,3329.6201171875,97.61000061035156,24041.259765625,12.100000381469728,64.8499984741211,58.540000915527344,1.8359999656677248
2020-01-20,3320.7900390625,97.52999877929688,23864.560546875,12.850000381469728,64.58999633789062,58.34000015258789,1.7690000534057615
2020-01-21,3320.7900390625,97.52999877929688,23864.560546875,12.850000381469728,64.58999633789062,58.34000015258789,1.7690000534057615
2020-01-22,3321.75,97.52999877929688,24031.349609375,12.90999984741211,63.209999084472656,56.7400016784668,1.7690000534057615
2020-01-23,3325.5400390625,97.69000244140624,23795.439453125,12.979999542236328,62.040000915527344,55.59000015258789,1.7400000095367432
2020-01-24,3295.469970703125,97.8499984741211,23827.1796875,14.5600004196167,60.689998626708984,54.189998626708984,1.680999994277954
